Fecha_Registro;Sede;Cliente;Convenio;Prestación;DescripcionExamen;Área;Cantidad;Monto Neto
2025-07-22;Providencia;Particular;Particular;MIC-003;Test rápido Streptococo;Microbiología;9;71667
2025-07-22;Providencia;Fonasa;Institucional;END-003;Insulina basal;Endocrinología;8;79575
2025-07-22;Providencia;Fonasa;Institucional;TOM-001;Toma de muestra domicilio;Servicios;6;43943
2025-07-22;Providencia;Isapre Cumbre;Isapre;QUI-002;Perfil lipídico;Química Clínica;3;25707
2025-07-22;Providencia;Particular;Particular;GEN-002;Panel genético básico;Biología Molecular;1;58922
2025-07-22;Providencia;Fonasa;Institucional;QUI-003;Glicemia;Química Clínica;4;16514
2025-07-22;Las Condes;Particular;Particular;QUI-004;Perfil hepático;Química Clínica;5;59603
2025-07-22;Las Condes;Fonasa;Institucional;END-002;Perfil tiroideo;Endocrinología;2;33182
2025-07-22;Las Condes;Particular;Particular;QUI-003;Glicemia;Química Clínica;2;8745
2025-07-22;Las Condes;Centro Deportivo Cordillera;Empresa;MIC-003;Test rápido Streptococo;Microbiología;9;63256
2025-07-22;Las Condes;Constructora Pacífico Ltda.;Empresa;END-003;Insulina basal;Endocrinología;10;89882
2025-07-22;Las Condes;Logística del Sur S.A.;Empresa;TOM-001;Toma de muestra domicilio;Servicios;5;32988
2025-07-22;Maipú;Municipalidad Demo;Institucional;HEM-002;Perfil de coagulación;Hematología;9;110088
2025-07-22;Maipú;Isapre Andina;Isapre;END-003;Insulina basal;Endocrinología;8;68672
2025-07-22;Maipú;Isapre Andina;Isapre;INM-001;Vitamina D;Inmunología;9;121176
2025-07-22;Maipú;Particular;Particular;QUI-002;Perfil lipídico;Química Clínica;4;38901
2025-07-22;Viña del Mar;Particular;Particular;INM-002;PCR ultrasensible;Inmunología;3;24088
2025-07-22;Viña del Mar;Municipalidad Demo;Institucional;MIC-003;Test rápido Streptococo;Microbiología;4;32123
2025-07-22;Valparaíso;Fonasa;Institucional;IMG-001;Radiografía de tórax;Imagenología;9;174499
2025-07-22;Valparaíso;Fonasa;Institucional;KIN-001;Electrocardiograma;Cardiología;2;26612
2025-07-22;Concepción;Isapre Cumbre;Isapre;END-003;Insulina basal;Endocrinología;7;59160
2025-07-22;Concepción;Fonasa;Institucional;INM-002;PCR ultrasensible;Inmunología;11;86307
2025-07-22;Concepción;Minera Norte SpA;Empresa;QUI-001;Perfil bioquímico;Química Clínica;4;53107
2025-07-22;Concepción;Isapre Andina;Isapre;IMG-002;Ecografía abdominal;Imagenología;7;210048
2025-07-22;Concepción;Particular;Particular;IMG-003;Mamografía;Imagenología;10;303413
2025-07-22;Antofagasta;Isapre Cumbre;Isapre;HEM-002;Perfil de coagulación;Hematología;8;87501
2025-07-22;Antofagasta;Logística del Sur S.A.;Empresa;ORI-001;Orina completa;Orina;11;52054
2025-07-22;Antofagasta;Particular;Particular;QUI-001;Perfil bioquímico;Química Clínica;6;85228
2025-07-23;Santiago Centro;Particular;Particular;QUI-001;Perfil bioquímico;Química Clínica;11;157226
2025-07-23;Santiago Centro;Fonasa;Institucional;QUI-005;Creatinina;Química Clínica;7;31507
2025-07-23;Santiago Centro;Particular;Particular;TOM-001;Toma de muestra domicilio;Servicios;8;58139
2025-07-23;Santiago Centro;Isapre Cumbre;Isapre;END-001;TSH;Endocrinología;4;30420
2025-07-23;Santiago Centro;Fonasa;Institucional;HEM-002;Perfil de coagulación;Hematología;1;12009
2025-07-23;Santiago Centro;Particular;Particular;GEN-002;Panel genético básico;Biología Molecular;10;587904
2025-07-23;Providencia;Fonasa;Institucional;GEN-001;Test PCR respiratorio;Biología Molecular;8;199843
2025-07-23;Providencia;Particular;Particular;END-003;Insulina basal;Endocrinología;6;58112
2025-07-23;Providencia;Municipalidad Demo;Institucional;ORI-001;Orina completa;Orina;11;59891
2025-07-23;Providencia;Fonasa;Institucional;END-001;TSH;Endocrinología;10;89155
2025-07-23;Providencia;Particular;Particular;QUI-003;Glicemia;Química Clínica;6;24693
2025-07-23;Providencia;Isapre Cumbre;Isapre;QUI-004;Perfil hepático;Química Clínica;2;19995
2025-07-23;Las Condes;Particular;Particular;END-002;Perfil tiroideo;Endocrinología;3;48630
2025-07-23;Las Condes;Constructora Pacífico Ltda.;Empresa;END-003;Insulina basal;Endocrinología;6;52079
2025-07-23;Las Condes;Isapre Andina;Isapre;GEN-002;Panel genético básico;Biología Molecular;7;366747
2025-07-23;Las Condes;Minera Norte SpA;Empresa;IMG-003;Mamografía;Imagenología;8;208582
2025-07-23;Las Condes;Minera Norte SpA;Empresa;INM-001;Vitamina D;Inmunología;3;40730
2025-07-23;Las Condes;Isapre Cumbre;Isapre;IMG-001;Radiografía de tórax;Imagenología;1;16303
2025-07-23;Las Condes;Isapre Andina;Isapre;QUI-004;Perfil hepático;Química Clínica;7;70106
2025-07-23;Las Condes;Isapre Andina;Isapre;GEN-002;Panel genético básico;Biología Molecular;13;647412
2025-07-23;Maipú;Constructora Pacífico Ltda.;Empresa;QUI-005;Creatinina;Química Clínica;11;45432
2025-07-23;Maipú;Particular;Particular;INM-001;Vitamina D;Inmunología;6;90831
2025-07-23;Maipú;Fonasa;Institucional;END-003;Insulina basal;Endocrinología;5;48406
2025-07-23;Maipú;Logística del Sur S.A.;Empresa;GEN-001;Test PCR respiratorio;Biología Molecular;5;108232
2025-07-23;Maipú;Constructora Pacífico Ltda.;Empresa;HEM-001;Hemograma completo;Hematología;11;88781
2025-07-23;Maipú;Particular;Particular;IMG-002;Ecografía abdominal;Imagenología;1;34115
2025-07-23;Viña del Mar;Fonasa;Institucional;QUI-002;Perfil lipídico;Química Clínica;12;119496
2025-07-23;Viña del Mar;Isapre Andina;Isapre;QUI-003;Glicemia;Química Clínica;1;3601
2025-07-23;Valparaíso;Minera Norte SpA;Empresa;GEN-001;Test PCR respiratorio;Biología Molecular;11;235398
2025-07-23;Valparaíso;Isapre Andina;Isapre;QUI-003;Glicemia;Química Clínica;6;21479
2025-07-23;Valparaíso;Particular;Particular;MIC-002;Coprocultivo;Microbiología;7;76038
2025-07-23;Concepción;Particular;Particular;INM-003;Panel alergias;Inmunología;6;195286
2025-07-23;Concepción;Fonasa;Institucional;END-003;Insulina basal;Endocrinología;5;50523
2025-07-23;Concepción;Centro Deportivo Cordillera;Empresa;INM-001;Vitamina D;Inmunología;4;56529
2025-07-23;Concepción;Minera Norte SpA;Empresa;INM-001;Vitamina D;Inmunología;7;95662
2025-07-23;Concepción;Isapre Cumbre;Isapre;INM-001;Vitamina D;Inmunología;5;67078
2025-07-23;Antofagasta;Constructora Pacífico Ltda.;Empresa;INM-002;PCR ultrasensible;Inmunología;8;54282
2025-07-23;Antofagasta;Isapre Cumbre;Isapre;HEM-002;Perfil de coagulación;Hematología;3;34001
2025-07-24;Santiago Centro;Particular;Particular;INM-003;Panel alergias;Inmunología;12;395350
2025-07-24;Santiago Centro;Fonasa;Institucional;MIC-001;Urocultivo;Microbiología;6;55761
2025-07-24;Santiago Centro;Particular;Particular;MIC-001;Urocultivo;Microbiología;9;86240
2025-07-24;Santiago Centro;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;5;64865
2025-07-24;Santiago Centro;Fonasa;Institucional;END-002;Perfil tiroideo;Endocrinología;7;121123
2025-07-24;Santiago Centro;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;6;75776
2025-07-24;Providencia;Fonasa;Institucional;END-002;Perfil tiroideo;Endocrinología;5;82896
2025-07-24;Providencia;Particular;Particular;INM-001;Vitamina D;Inmunología;6;88545
2025-07-24;Providencia;Isapre Andina;Isapre;IMG-002;Ecografía abdominal;Imagenología;9;285373
2025-07-24;Providencia;Particular;Particular;INM-001;Vitamina D;Inmunología;6;91557
2025-07-24;Providencia;Isapre Andina;Isapre;END-001;TSH;Endocrinología;7;53845
2025-07-24;Providencia;Particular;Particular;QUI-001;Perfil bioquímico;Química Clínica;13;196138
2025-07-24;Providencia;Centro Deportivo Cordillera;Empresa;QUI-004;Perfil hepático;Química Clínica;9;91878
2025-07-24;Providencia;Municipalidad Demo;Institucional;MIC-001;Urocultivo;Microbiología;2;18235
2025-07-24;Las Condes;Fonasa;Institucional;IMG-002;Ecografía abdominal;Imagenología;6;210971
2025-07-24;Las Condes;Particular;Particular;END-002;Perfil tiroideo;Endocrinología;8;128967
2025-07-24;Las Condes;Fonasa;Institucional;KIN-001;Electrocardiograma;Cardiología;8;108772
2025-07-24;Las Condes;Isapre Andina;Isapre;QUI-001;Perfil bioquímico;Química Clínica;6;75038
2025-07-24;Las Condes;Particular;Particular;IMG-003;Mamografía;Imagenología;2;57105
2025-07-24;Las Condes;Particular;Particular;MIC-002;Coprocultivo;Microbiología;10;111601
2025-07-24;Las Condes;Particular;Particular;MIC-001;Urocultivo;Microbiología;3;27218
2025-07-24;Las Condes;Isapre Andina;Isapre;INM-001;Vitamina D;Inmunología;8;110619
2025-07-24;Las Condes;Fonasa;Institucional;IMG-003;Mamografía;Imagenología;3;88767
2025-07-24;Maipú;Particular;Particular;ORI-001;Orina completa;Orina;5;27352
2025-07-24;Maipú;Particular;Particular;HEM-001;Hemograma completo;Hematología;3;27759
2025-07-24;Maipú;Isapre Cumbre;Isapre;QUI-002;Perfil lipídico;Química Clínica;3;25149
2025-07-24;Maipú;Fonasa;Institucional;HEM-001;Hemograma completo;Hematología;4;36986
2025-07-24;Maipú;Particular;Particular;INM-003;Panel alergias;Inmunología;5;163308
2025-07-24;Maipú;Fonasa;Institucional;INM-001;Vitamina D;Inmunología;7;107367
2025-07-24;Maipú;Particular;Particular;MIC-002;Coprocultivo;Microbiología;4;42073
2025-07-24;Viña del Mar;Particular;Particular;IMG-003;Mamografía;Imagenología;5;143431
2025-07-24;Viña del Mar;Particular;Particular;QUI-001;Perfil bioquímico;Química Clínica;8;117428
2025-07-24;Viña del Mar;Colegio San Martín;Empresa;QUI-004;Perfil hepático;Química Clínica;9;89314
2025-07-24;Viña del Mar;Fonasa;Institucional;MIC-001;Urocultivo;Microbiología;9;78843
2025-07-24;Viña del Mar;Minera Norte SpA;Empresa;END-002;Perfil tiroideo;Endocrinología;5;73577
2025-07-24;Valparaíso;Fonasa;Institucional;QUI-003;Glicemia;Química Clínica;8;34924
2025-07-24;Valparaíso;Isapre Cumbre;Isapre;INM-003;Panel alergias;Inmunología;4;109337
2025-07-24;Valparaíso;Fonasa;Institucional;INM-001;Vitamina D;Inmunología;3;44410
2025-07-24;Concepción;Seguro Vida Austral;Seguro;GEN-002;Panel genético básico;Biología Molecular;6;319203
2025-07-24;Concepción;Isapre Andina;Isapre;HEM-002;Perfil de coagulación;Hematología;6;65225
2025-07-24;Concepción;Particular;Particular;QUI-001;Perfil bioquímico;Química Clínica;6;93614
2025-07-24;Concepción;Particular;Particular;ORI-001;Orina completa;Orina;9;49462
2025-07-24;Concepción;Isapre Andina;Isapre;QUI-004;Perfil hepático;Química Clínica;8;85517
2025-07-24;Concepción;Fonasa;Institucional;QUI-005;Creatinina;Química Clínica;4;18761
2025-07-24;Concepción;Particular;Particular;GEN-001;Test PCR respiratorio;Biología Molecular;5;129044
2025-07-24;Antofagasta;Isapre Andina;Isapre;INM-001;Vitamina D;Inmunología;9;127679
2025-07-24;Antofagasta;Seguro Vida Austral;Seguro;MIC-001;Urocultivo;Microbiología;3;25250
2025-07-24;Antofagasta;Isapre Andina;Isapre;QUI-005;Creatinina;Química Clínica;11;42948
2025-07-25;Santiago Centro;Particular;Particular;END-002;Perfil tiroideo;Endocrinología;8;130054
2025-07-25;Santiago Centro;Isapre Cumbre;Isapre;MIC-001;Urocultivo;Microbiología;6;49198
2025-07-25;Santiago Centro;Isapre Cumbre;Isapre;KIN-001;Electrocardiograma;Cardiología;1;11163
2025-07-25;Santiago Centro;Particular;Particular;KIN-001;Electrocardiograma;Cardiología;7;94939
2025-07-25;Santiago Centro;Seguro Vida Austral;Seguro;INM-001;Vitamina D;Inmunología;6;83020
2025-07-25;Santiago Centro;Isapre Andina;Isapre;HEM-002;Perfil de coagulación;Hematología;6;66171
2025-07-25;Santiago Centro;Particular;Particular;INM-003;Panel alergias;Inmunología;4;133570
2025-07-25;Santiago Centro;Isapre Cumbre;Isapre;END-001;TSH;Endocrinología;8;59644
2025-07-25;Santiago Centro;Fonasa;Institucional;TOM-001;Toma de muestra domicilio;Servicios;6;46225
2025-07-25;Santiago Centro;Isapre Cumbre;Isapre;QUI-005;Creatinina;Química Clínica;1;3846
2025-07-25;Providencia;Constructora Pacífico Ltda.;Empresa;END-003;Insulina basal;Endocrinología;10;85060
2025-07-25;Providencia;Fonasa;Institucional;MIC-002;Coprocultivo;Microbiología;9;92660
2025-07-25;Providencia;Isapre Cumbre;Isapre;QUI-002;Perfil lipídico;Química Clínica;6;54158
2025-07-25;Providencia;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;5;59590
2025-07-25;Providencia;Particular;Particular;TOM-001;Toma de muestra domicilio;Servicios;4;30155
2025-07-25;Providencia;Isapre Cumbre;Isapre;END-001;TSH;Endocrinología;2;15867
2025-07-25;Providencia;Municipalidad Demo;Institucional;GEN-001;Test PCR respiratorio;Biología Molecular;8;191083
2025-07-25;Providencia;Isapre Cumbre;Isapre;IMG-001;Radiografía de tórax;Imagenología;1;16422
2025-07-25;Las Condes;Isapre Andina;Isapre;INM-002;PCR ultrasensible;Inmunología;5;32730
2025-07-25;Las Condes;Isapre Andina;Isapre;MIC-003;Test rápido Streptococo;Microbiología;8;58104
2025-07-25;Las Condes;Isapre Andina;Isapre;HEM-001;Hemograma completo;Hematología;5;40191
2025-07-25;Las Condes;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;4;51546
2025-07-25;Las Condes;Isapre Andina;Isapre;INM-003;Panel alergias;Inmunología;1;28904
2025-07-25;Las Condes;Isapre Andina;Isapre;END-001;TSH;Endocrinología;6;46344
2025-07-25;Maipú;Clínica Asociada;Interclínico;INM-003;Panel alergias;Inmunología;5;162810
2025-07-25;Maipú;Isapre Cumbre;Isapre;END-002;Perfil tiroideo;Endocrinología;9;136018
2025-07-25;Maipú;Particular;Particular;INM-002;PCR ultrasensible;Inmunología;4;30563
2025-07-25;Maipú;Clínica Asociada;Interclínico;INM-002;PCR ultrasensible;Inmunología;1;8055
2025-07-25;Viña del Mar;Particular;Particular;INM-002;PCR ultrasensible;Inmunología;5;38871
2025-07-25;Viña del Mar;Isapre Cumbre;Isapre;INM-003;Panel alergias;Inmunología;6;167498
2025-07-25;Viña del Mar;Particular;Particular;HEM-001;Hemograma completo;Hematología;6;53234
2025-07-25;Viña del Mar;Seguro Vida Austral;Seguro;INM-001;Vitamina D;Inmunología;2;27703
2025-07-25;Viña del Mar;Fonasa;Institucional;IMG-002;Ecografía abdominal;Imagenología;8;280461
2025-07-25;Valparaíso;Particular;Particular;GEN-001;Test PCR respiratorio;Biología Molecular;6;151755
2025-07-25;Valparaíso;Minera Norte SpA;Empresa;QUI-001;Perfil bioquímico;Química Clínica;8;108680
2025-07-25;Valparaíso;Particular;Particular;QUI-002;Perfil lipídico;Química Clínica;8;74686
2025-07-25;Valparaíso;Isapre Andina;Isapre;END-001;TSH;Endocrinología;6;46622
2025-07-25;Concepción;Isapre Andina;Isapre;IMG-002;Ecografía abdominal;Imagenología;10;308265
2025-07-25;Concepción;Particular;Particular;QUI-005;Creatinina;Química Clínica;6;28965
2025-07-25;Concepción;Fonasa;Institucional;INM-003;Panel alergias;Inmunología;4;127981
2025-07-25;Concepción;Colegio San Martín;Empresa;GEN-002;Panel genético básico;Biología Molecular;2;103784
2025-07-25;Antofagasta;Fonasa;Institucional;MIC-003;Test rápido Streptococo;Microbiología;5;41653
2025-07-25;Antofagasta;Particular;Particular;GEN-002;Panel genético básico;Biología Molecular;4;229348
2025-07-26;Santiago Centro;Particular;Particular;QUI-002;Perfil lipídico;Química Clínica;4;39778
2025-07-26;Santiago Centro;Minera Norte SpA;Empresa;IMG-003;Mamografía;Imagenología;4;109183
2025-07-26;Santiago Centro;Fonasa;Institucional;HEM-001;Hemograma completo;Hematología;5;45104
2025-07-26;Santiago Centro;Logística del Sur S.A.;Empresa;INM-002;PCR ultrasensible;Inmunología;3;20366
2025-07-26;Santiago Centro;Constructora Pacífico Ltda.;Empresa;GEN-002;Panel genético básico;Biología Molecular;5;246707
2025-07-26;Santiago Centro;Particular;Particular;QUI-002;Perfil lipídico;Química Clínica;5;51307
2025-07-26;Santiago Centro;Fonasa;Institucional;END-001;TSH;Endocrinología;5;43799
2025-07-26;Santiago Centro;Minera Norte SpA;Empresa;MIC-002;Coprocultivo;Microbiología;1;9786
2025-07-26;Providencia;Isapre Andina;Isapre;INM-002;PCR ultrasensible;Inmunología;1;6551
2025-07-26;Providencia;Fonasa;Institucional;QUI-002;Perfil lipídico;Química Clínica;1;10171
2025-07-26;Providencia;Isapre Cumbre;Isapre;MIC-001;Urocultivo;Microbiología;4;32834
2025-07-26;Providencia;Particular;Particular;IMG-001;Radiografía de tórax;Imagenología;4;72674
2025-07-26;Providencia;Isapre Cumbre;Isapre;END-002;Perfil tiroideo;Endocrinología;4;59192
2025-07-26;Providencia;Logística del Sur S.A.;Empresa;END-003;Insulina basal;Endocrinología;1;8602
2025-07-26;Providencia;Centro Deportivo Cordillera;Empresa;IMG-003;Mamografía;Imagenología;3;79983
2025-07-26;Las Condes;Fonasa;Institucional;IMG-001;Radiografía de tórax;Imagenología;2;36799
2025-07-26;Las Condes;Fonasa;Institucional;IMG-002;Ecografía abdominal;Imagenología;1;33387
2025-07-26;Las Condes;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;1;12824
2025-07-26;Las Condes;Isapre Andina;Isapre;HEM-002;Perfil de coagulación;Hematología;2;21662
2025-07-26;Las Condes;Isapre Andina;Isapre;QUI-003;Glicemia;Química Clínica;1;3652
2025-07-26;Las Condes;Fonasa;Institucional;IMG-002;Ecografía abdominal;Imagenología;5;173970
2025-07-26;Las Condes;Particular;Particular;INM-002;PCR ultrasensible;Inmunología;4;30385
2025-07-26;Las Condes;Particular;Particular;GEN-001;Test PCR respiratorio;Biología Molecular;6;149077
2025-07-26;Las Condes;Particular;Particular;INM-001;Vitamina D;Inmunología;4;62470
2025-07-26;Las Condes;Isapre Andina;Isapre;ORI-001;Orina completa;Orina;4;18613
2025-07-26;Maipú;Particular;Particular;INM-001;Vitamina D;Inmunología;4;62767
2025-07-26;Maipú;Particular;Particular;IMG-003;Mamografía;Imagenología;2;60646
2025-07-26;Maipú;Minera Norte SpA;Empresa;MIC-003;Test rápido Streptococo;Microbiología;3;20558
2025-07-26;Viña del Mar;Isapre Andina;Isapre;INM-003;Panel alergias;Inmunología;1;27733
2025-07-26;Viña del Mar;Minera Norte SpA;Empresa;QUI-002;Perfil lipídico;Química Clínica;2;17165
2025-07-26;Viña del Mar;Isapre Andina;Isapre;QUI-004;Perfil hepático;Química Clínica;3;29769
2025-07-26;Viña del Mar;Fonasa;Institucional;MIC-002;Coprocultivo;Microbiología;2;21623
2025-07-26;Viña del Mar;Fonasa;Institucional;HEM-001;Hemograma completo;Hematología;4;34805
2025-07-26;Viña del Mar;Isapre Cumbre;Isapre;MIC-002;Coprocultivo;Microbiología;1;9383
2025-07-26;Valparaíso;Fonasa;Institucional;MIC-003;Test rápido Streptococo;Microbiología;1;8256
2025-07-26;Valparaíso;Fonasa;Institucional;MIC-003;Test rápido Streptococo;Microbiología;3;24199
2025-07-26;Valparaíso;Particular;Particular;QUI-003;Glicemia;Química Clínica;1;4271
2025-07-26;Valparaíso;Particular;Particular;GEN-001;Test PCR respiratorio;Biología Molecular;2;49814
